model_name	token_idx	token	token_category
EleutherAI/pythia-70m	23134	enant	LATIN
EleutherAI/pythia-70m	23135	Accordingly	LATIN
EleutherAI/pythia-70m	23136	▁tan	LATIN
EleutherAI/pythia-70m	23137	orthy	LATIN
EleutherAI/pythia-70m	23138	▁wallet	LATIN
EleutherAI/pythia-70m	23139	370	N
EleutherAI/pythia-70m	23140	▁certainty	LATIN
EleutherAI/pythia-70m	23141	▁exceeds	LATIN
EleutherAI/pythia-70m	23142	▁Soph	LATIN
EleutherAI/pythia-70m	23143	▁iPad	LATIN
EleutherAI/pythia-70m	23144	ighting	LATIN
EleutherAI/pythia-70m	23145	▁editors	LATIN
EleutherAI/pythia-70m	23146	cgi	LATIN
EleutherAI/pythia-70m	23147	▁cosmic	LATIN
EleutherAI/pythia-70m	23148	▁stretching	LATIN
EleutherAI/pythia-70m	23149	▁corro	LATIN
EleutherAI/pythia-70m	23150	▁acetate	LATIN
EleutherAI/pythia-70m	23151	rij	LATIN
EleutherAI/pythia-70m	23152	ograft	LATIN
EleutherAI/pythia-70m	23153	்	M
EleutherAI/pythia-70m	23154	▁rays	LATIN
EleutherAI/pythia-70m	23155	rys	LATIN
EleutherAI/pythia-70m	23156	▁deux	LATIN
EleutherAI/pythia-70m	23157	▁laying	LATIN
EleutherAI/pythia-70m	23158	▁alliance	LATIN
EleutherAI/pythia-70m	23159	▁criticized	LATIN
EleutherAI/pythia-70m	23160	▁potassium	LATIN
EleutherAI/pythia-70m	23161	▁Tak	LATIN
EleutherAI/pythia-70m	23162	▁été	LATIN
EleutherAI/pythia-70m	23163	279	N
EleutherAI/pythia-70m	23164	paste	LATIN
EleutherAI/pythia-70m	23165	▁phylogenetic	LATIN
EleutherAI/pythia-70m	23166	winning	LATIN
EleutherAI/pythia-70m	23167	LED	LATIN
EleutherAI/pythia-70m	23168	▁chapters	LATIN
EleutherAI/pythia-70m	23169	▁req	LATIN
EleutherAI/pythia-70m	23170	boolean	LATIN
EleutherAI/pythia-70m	23171	processor	LATIN
EleutherAI/pythia-70m	23172	efs	LATIN
EleutherAI/pythia-70m	23173	logger	LATIN
EleutherAI/pythia-70m	23174	▁Thailand	LATIN
EleutherAI/pythia-70m	23175	▁securities	LATIN
EleutherAI/pythia-70m	23176	▁appealing	LATIN
EleutherAI/pythia-70m	23177	▁Half	LATIN
EleutherAI/pythia-70m	23178	▁modular	LATIN
EleutherAI/pythia-70m	23179	▁invented	LATIN
EleutherAI/pythia-70m	23180	▁brutal	LATIN
EleutherAI/pythia-70m	23181	▁WARRANTY	LATIN
EleutherAI/pythia-70m	23182	bird	LATIN
EleutherAI/pythia-70m	23183	▁Toy	LATIN
EleutherAI/pythia-70m	23184	▁Das	LATIN
EleutherAI/pythia-70m	23185	297	N
EleutherAI/pythia-70m	23186	▁strand	LATIN
EleutherAI/pythia-70m	23187	hin	LATIN
EleutherAI/pythia-70m	23188	▁nonetheless	LATIN
EleutherAI/pythia-70m	23189	▁murm	LATIN
EleutherAI/pythia-70m	23190	▁goodness	LATIN
EleutherAI/pythia-70m	23191	▁derm	LATIN
EleutherAI/pythia-70m	23192	▁arena	LATIN
EleutherAI/pythia-70m	23193	▁holidays	LATIN
EleutherAI/pythia-70m	23194	▁Coal	LATIN
EleutherAI/pythia-70m	23195	▁Below	LATIN
EleutherAI/pythia-70m	23196	ylene	LATIN
EleutherAI/pythia-70m	23197	国	CJK
EleutherAI/pythia-70m	23198	▁mentally	LATIN
EleutherAI/pythia-70m	23199	▁VEGF	LATIN
EleutherAI/pythia-70m	23200	gif	LATIN
EleutherAI/pythia-70m	23201	▁depressed	LATIN
EleutherAI/pythia-70m	23202	▁Stein	LATIN
EleutherAI/pythia-70m	23203	▁Ye	LATIN
EleutherAI/pythia-70m	23204	▁да	CYRILLIC
EleutherAI/pythia-70m	23205	▁folding	LATIN
EleutherAI/pythia-70m	23206	▁tribes	LATIN
EleutherAI/pythia-70m	23207	▁أ	Z
EleutherAI/pythia-70m	23208	▁Practice	LATIN
EleutherAI/pythia-70m	23209	▁intentionally	LATIN
EleutherAI/pythia-70m	23210	flex	LATIN
EleutherAI/pythia-70m	23211	▁sketch	LATIN
EleutherAI/pythia-70m	23212	▁Metro	LATIN
EleutherAI/pythia-70m	23213	Db	LATIN
EleutherAI/pythia-70m	23214	tet	LATIN
EleutherAI/pythia-70m	23215	¬	S
EleutherAI/pythia-70m	23216	ní	LATIN
EleutherAI/pythia-70m	23217	anners	LATIN
EleutherAI/pythia-70m	23218	▁visitor	LATIN
EleutherAI/pythia-70m	23219	▁Glass	LATIN
EleutherAI/pythia-70m	23220	acic	LATIN
EleutherAI/pythia-70m	23221	▁centres	LATIN
EleutherAI/pythia-70m	23222	▁Conservative	LATIN
EleutherAI/pythia-70m	23223	itives	LATIN
EleutherAI/pythia-70m	23224	▁Wa	LATIN
EleutherAI/pythia-70m	23225	▁microwave	LATIN
EleutherAI/pythia-70m	23226	maps	LATIN
EleutherAI/pythia-70m	23227	ư	LATIN
EleutherAI/pythia-70m	23228	▁utterly	LATIN
EleutherAI/pythia-70m	23229	ibles	LATIN
EleutherAI/pythia-70m	23230	▁Higher	LATIN
EleutherAI/pythia-70m	23231	▁Aqu	LATIN
EleutherAI/pythia-70m	23232	romy	LATIN
EleutherAI/pythia-70m	23233	▁breathe	LATIN
EleutherAI/pythia-70m	23234	▁synth	LATIN
EleutherAI/pythia-70m	23235	▁SELECT	LATIN
EleutherAI/pythia-70m	23236	▁footballers	LATIN
EleutherAI/pythia-70m	23237	nick	LATIN
EleutherAI/pythia-70m	23238	▁hears	LATIN
EleutherAI/pythia-70m	23239	▁Jake	LATIN
EleutherAI/pythia-70m	23240	▁arrange	LATIN
EleutherAI/pythia-70m	23241	▁accommodation	LATIN
EleutherAI/pythia-70m	23242	omp	LATIN
EleutherAI/pythia-70m	23243	▁Along	LATIN
EleutherAI/pythia-70m	23244	▁goat	LATIN
EleutherAI/pythia-70m	23245	▁networking	LATIN
EleutherAI/pythia-70m	23246	ajo	LATIN
EleutherAI/pythia-70m	23247	▁cops	LATIN
EleutherAI/pythia-70m	23248	azi	LATIN
EleutherAI/pythia-70m	23249	▁Poll	LATIN
EleutherAI/pythia-70m	23250	763	N
EleutherAI/pythia-70m	23251	▁eternal	LATIN
EleutherAI/pythia-70m	23252	▁verse	LATIN
EleutherAI/pythia-70m	23253	▁Holland	LATIN
EleutherAI/pythia-70m	23254	▁imposing	LATIN
EleutherAI/pythia-70m	23255	▁approve	LATIN
EleutherAI/pythia-70m	23256	▁pg	LATIN
EleutherAI/pythia-70m	23257	▁Fu	LATIN
EleutherAI/pythia-70m	23258	hered	LATIN
EleutherAI/pythia-70m	23259	▁Ian	LATIN
EleutherAI/pythia-70m	23260	246	N
EleutherAI/pythia-70m	23261	▁exchanges	LATIN
EleutherAI/pythia-70m	23262	Ray	LATIN
EleutherAI/pythia-70m	23263	▁č	Z
EleutherAI/pythia-70m	23264	▁Days	LATIN
EleutherAI/pythia-70m	23265	▁continually	LATIN
EleutherAI/pythia-70m	23266	▁Stage	LATIN
EleutherAI/pythia-70m	23267	▁rewards	LATIN
EleutherAI/pythia-70m	23268	ischer	LATIN
EleutherAI/pythia-70m	23269	sizeof	LATIN
EleutherAI/pythia-70m	23270	Bio	LATIN
EleutherAI/pythia-70m	23271	▁Advent	LATIN
EleutherAI/pythia-70m	23272	WL	LATIN
EleutherAI/pythia-70m	23273	▁fibroblasts	LATIN
EleutherAI/pythia-70m	23274	▁notified	LATIN
EleutherAI/pythia-70m	23275	binom	LATIN
EleutherAI/pythia-70m	23276	▁formulas	LATIN
EleutherAI/pythia-70m	23277	▁surrender	LATIN
EleutherAI/pythia-70m	23278	▁stimulate	LATIN
EleutherAI/pythia-70m	23279	▁divergence	LATIN
EleutherAI/pythia-70m	23280	▁Initial	LATIN
EleutherAI/pythia-70m	23281	▁nutrient	LATIN
EleutherAI/pythia-70m	23282	essages	LATIN
EleutherAI/pythia-70m	23283	viol	LATIN
EleutherAI/pythia-70m	23284	▁harmon	LATIN
EleutherAI/pythia-70m	23285	▁racism	LATIN
EleutherAI/pythia-70m	23286	^−/−	S
EleutherAI/pythia-70m	23287	ić	LATIN
EleutherAI/pythia-70m	23288	▁hydra	LATIN
EleutherAI/pythia-70m	23289	▁executives	LATIN
EleutherAI/pythia-70m	23290	pull	LATIN
EleutherAI/pythia-70m	23291	Sup	LATIN
EleutherAI/pythia-70m	23292	269	N
EleutherAI/pythia-70m	23293	▁unfortunate	LATIN
EleutherAI/pythia-70m	23294	▁Alzheimer	LATIN
EleutherAI/pythia-70m	23295	keyword	LATIN
EleutherAI/pythia-70m	23296	ICA	LATIN
EleutherAI/pythia-70m	23297	orie	LATIN
EleutherAI/pythia-70m	23298	▁lawn	LATIN
EleutherAI/pythia-70m	23299	▁leukemia	LATIN
EleutherAI/pythia-70m	23300	amaz	LATIN
EleutherAI/pythia-70m	23301	icus	LATIN
EleutherAI/pythia-70m	23302	▁Mack	LATIN
EleutherAI/pythia-70m	23303	ovich	LATIN
EleutherAI/pythia-70m	23304	▁bure	LATIN
EleutherAI/pythia-70m	23305	▁1957	N
EleutherAI/pythia-70m	23306	▁propaganda	LATIN
EleutherAI/pythia-70m	23307	▁Personal	LATIN
EleutherAI/pythia-70m	23308	▁gardens	LATIN
EleutherAI/pythia-70m	23309	▁163	N
EleutherAI/pythia-70m	23310	▁LO	LATIN
EleutherAI/pythia-70m	23311	▁argu	LATIN
EleutherAI/pythia-70m	23312	▁HPV	LATIN
EleutherAI/pythia-70m	23313	▁jer	LATIN
EleutherAI/pythia-70m	23314	ettes	LATIN
EleutherAI/pythia-70m	23315	Self	LATIN
EleutherAI/pythia-70m	23316	▁Carlos	LATIN
EleutherAI/pythia-70m	23317	▁aster	LATIN
EleutherAI/pythia-70m	23318	▁advocates	LATIN
EleutherAI/pythia-70m	23319	▁AMP	LATIN
EleutherAI/pythia-70m	23320	setup	LATIN
EleutherAI/pythia-70m	23321	▁pursued	LATIN
EleutherAI/pythia-70m	23322	ymal	LATIN
EleutherAI/pythia-70m	23323	▁Associated	LATIN
EleutherAI/pythia-70m	23324	▁sanct	LATIN
EleutherAI/pythia-70m	23325	▁Crime	LATIN
EleutherAI/pythia-70m	23326	▁Hilbert	LATIN
EleutherAI/pythia-70m	23327	▁jealous	LATIN
EleutherAI/pythia-70m	23328	▁narc	LATIN
EleutherAI/pythia-70m	23329	odic	LATIN
EleutherAI/pythia-70m	23330	soever	LATIN
EleutherAI/pythia-70m	23331	▁bitch	LATIN
EleutherAI/pythia-70m	23332	▁civilians	LATIN
EleutherAI/pythia-70m	23333	loading	LATIN
EleutherAI/pythia-70m	23334	{|	P
EleutherAI/pythia-70m	23335	BASE	LATIN
EleutherAI/pythia-70m	23336	spl	LATIN
EleutherAI/pythia-70m	23337	Love	LATIN
EleutherAI/pythia-70m	23338	:_	P
EleutherAI/pythia-70m	23339	▁cens	LATIN
EleutherAI/pythia-70m	23340	▁Indonesia	LATIN
EleutherAI/pythia-70m	23341	din	LATIN
EleutherAI/pythia-70m	23342	aaaa	LATIN
EleutherAI/pythia-70m	23343	ithmetic	LATIN
EleutherAI/pythia-70m	23344	pine	LATIN
EleutherAI/pythia-70m	23345	▁lowering	LATIN
EleutherAI/pythia-70m	23346	▁ко	CYRILLIC
EleutherAI/pythia-70m	23347	▁renewed	LATIN
EleutherAI/pythia-70m	23348	▁Mn	LATIN
EleutherAI/pythia-70m	23349	▁320	N
EleutherAI/pythia-70m	23350	still	LATIN
EleutherAI/pythia-70m	23351	ubern	LATIN
EleutherAI/pythia-70m	23352	▁linearly	LATIN
EleutherAI/pythia-70m	23353	ilo	LATIN
EleutherAI/pythia-70m	23354	▁tennis	LATIN
EleutherAI/pythia-70m	23355	▁unm	LATIN
EleutherAI/pythia-70m	23356	▁illustration	LATIN
EleutherAI/pythia-70m	23357	▁buzz	LATIN
EleutherAI/pythia-70m	23358	▁бы	CYRILLIC
EleutherAI/pythia-70m	23359	▁Looking	LATIN
EleutherAI/pythia-70m	23360	286	N
EleutherAI/pythia-70m	23361	▁tray	LATIN
EleutherAI/pythia-70m	23362	▁Clar	LATIN
EleutherAI/pythia-70m	23363	▁Statistics	LATIN
EleutherAI/pythia-70m	23364	enia	LATIN
EleutherAI/pythia-70m	23365	▁geographic	LATIN
EleutherAI/pythia-70m	23366	件	CJK
EleutherAI/pythia-70m	23367	▁zip	LATIN
EleutherAI/pythia-70m	23368	▁tablets	LATIN
EleutherAI/pythia-70m	23369	VERT	LATIN
EleutherAI/pythia-70m	23370	▁api	LATIN
EleutherAI/pythia-70m	23371	子	CJK
EleutherAI/pythia-70m	23372	Attributes	LATIN
EleutherAI/pythia-70m	23373	入	CJK
EleutherAI/pythia-70m	23374	▁caring	LATIN
EleutherAI/pythia-70m	23375	November	LATIN
EleutherAI/pythia-70m	23376	"▁""*"	P
EleutherAI/pythia-70m	23377	▁∼	Z
EleutherAI/pythia-70m	23378	▁referenced	LATIN
EleutherAI/pythia-70m	23379	ки	CYRILLIC
EleutherAI/pythia-70m	23380	-----------------	P
EleutherAI/pythia-70m	23381	▁resent	LATIN
EleutherAI/pythia-70m	23382	▁kun	LATIN
EleutherAI/pythia-70m	23383	▁pleaded	LATIN
EleutherAI/pythia-70m	23384	▁supportive	LATIN
EleutherAI/pythia-70m	23385	▁lol	LATIN
EleutherAI/pythia-70m	23386	stackrel	LATIN
EleutherAI/pythia-70m	23387	▁Leader	LATIN
EleutherAI/pythia-70m	23388	abad	LATIN
EleutherAI/pythia-70m	23389	cient	LATIN
EleutherAI/pythia-70m	23390	▁multim	LATIN
EleutherAI/pythia-70m	23391	▁waived	LATIN
EleutherAI/pythia-70m	23392	▁Crown	LATIN
EleutherAI/pythia-70m	23393	ercise	LATIN
EleutherAI/pythia-70m	23394	▁hen	LATIN
EleutherAI/pythia-70m	23395	▁nicely	LATIN
EleutherAI/pythia-70m	23396	▁crust	LATIN
EleutherAI/pythia-70m	23397	▁Nancy	LATIN
EleutherAI/pythia-70m	23398	WC	LATIN
EleutherAI/pythia-70m	23399	▁throne	LATIN
EleutherAI/pythia-70m	23400	▁hyperb	LATIN
EleutherAI/pythia-70m	23401	  	Z
EleutherAI/pythia-70m	23402	296	N
EleutherAI/pythia-70m	23403	▁predictor	LATIN
EleutherAI/pythia-70m	23404	▁rhe	LATIN
EleutherAI/pythia-70m	23405	'])	P
EleutherAI/pythia-70m	23406	▁clo	LATIN
EleutherAI/pythia-70m	23407	dor	LATIN
EleutherAI/pythia-70m	23408	▁CIR	LATIN
EleutherAI/pythia-70m	23409	▁Values	LATIN
EleutherAI/pythia-70m	23410	▁Patient	LATIN
EleutherAI/pythia-70m	23411	▁Finance	LATIN
EleutherAI/pythia-70m	23412	▁365	N
EleutherAI/pythia-70m	23413	chemic	LATIN
EleutherAI/pythia-70m	23414	▁512	N
EleutherAI/pythia-70m	23415	▁investing	LATIN
EleutherAI/pythia-70m	23416	▁neph	LATIN
EleutherAI/pythia-70m	23417	▁connects	LATIN
EleutherAI/pythia-70m	23418	▁nM	LATIN
EleutherAI/pythia-70m	23419	▁Railway	LATIN
EleutherAI/pythia-70m	23420	▁farming	LATIN
EleutherAI/pythia-70m	23421	▁js	LATIN
EleutherAI/pythia-70m	23422	LIST	LATIN
EleutherAI/pythia-70m	23423	▁follic	LATIN
EleutherAI/pythia-70m	23424	▁nach	LATIN
EleutherAI/pythia-70m	23425	▁Catherine	LATIN
EleutherAI/pythia-70m	23426	▁superf	LATIN
EleutherAI/pythia-70m	23427	oside	LATIN
EleutherAI/pythia-70m	23428	▁Fant	LATIN
EleutherAI/pythia-70m	23429	Civ	LATIN
EleutherAI/pythia-70m	23430	▁1943	N
EleutherAI/pythia-70m	23431	▁Champ	LATIN
EleutherAI/pythia-70m	23432	oelectric	LATIN
EleutherAI/pythia-70m	23433	Question	LATIN
EleutherAI/pythia-70m	23434	▁selector	LATIN
EleutherAI/pythia-70m	23435	HO	LATIN
EleutherAI/pythia-70m	23436	▁inad	LATIN
EleutherAI/pythia-70m	23437	▁inaccur	LATIN
EleutherAI/pythia-70m	23438	▁1955	N
EleutherAI/pythia-70m	23439	▁summon	LATIN
EleutherAI/pythia-70m	23440	▁BASIS	LATIN
EleutherAI/pythia-70m	23441	▁Deut	LATIN
EleutherAI/pythia-70m	23442	▁Helen	LATIN
EleutherAI/pythia-70m	23443	▁Poss	LATIN
EleutherAI/pythia-70m	23444	▁buses	LATIN
EleutherAI/pythia-70m	23445	▁huh	LATIN
EleutherAI/pythia-70m	23446	▁BS	LATIN
EleutherAI/pythia-70m	23447	▁albeit	LATIN
EleutherAI/pythia-70m	23448	adays	LATIN
EleutherAI/pythia-70m	23449	▁Apart	LATIN
EleutherAI/pythia-70m	23450	Resp	LATIN
EleutherAI/pythia-70m	23451	▁tablespoon	LATIN
EleutherAI/pythia-70m	23452	▁misunder	LATIN
EleutherAI/pythia-70m	23453	▁pursuing	LATIN
EleutherAI/pythia-70m	23454	details	LATIN
EleutherAI/pythia-70m	23455	▁UC	LATIN
EleutherAI/pythia-70m	23456	aset	LATIN
EleutherAI/pythia-70m	23457	▁strang	LATIN
EleutherAI/pythia-70m	23458	▁dilution	LATIN
EleutherAI/pythia-70m	23459	NV	LATIN
EleutherAI/pythia-70m	23460	▁sued	LATIN
EleutherAI/pythia-70m	23461	▁------------------	P
EleutherAI/pythia-70m	23462	▁chambers	LATIN
EleutherAI/pythia-70m	23463	▁neutrino	LATIN
EleutherAI/pythia-70m	23464	▁disclaim	LATIN
EleutherAI/pythia-70m	23465	▁ladder	LATIN
EleutherAI/pythia-70m	23466	▁Pin	LATIN
EleutherAI/pythia-70m	23467	▁floors	LATIN
EleutherAI/pythia-70m	23468	ель	CYRILLIC
EleutherAI/pythia-70m	23469	▁ankle	LATIN
EleutherAI/pythia-70m	23470	▁balloon	LATIN
EleutherAI/pythia-70m	23471	▁knockdown	LATIN
EleutherAI/pythia-70m	23472	▁Client	LATIN
EleutherAI/pythia-70m	23473	▁keyword	LATIN
EleutherAI/pythia-70m	23474	Selection	LATIN
EleutherAI/pythia-70m	23475	Cat	LATIN
EleutherAI/pythia-70m	23476	▁finest	LATIN
EleutherAI/pythia-70m	23477	▁predictors	LATIN
EleutherAI/pythia-70m	23478	▁shy	LATIN
EleutherAI/pythia-70m	23479	isure	LATIN
EleutherAI/pythia-70m	23480	▁lien	LATIN
EleutherAI/pythia-70m	23481	chat	LATIN
EleutherAI/pythia-70m	23482	1972	N
EleutherAI/pythia-70m	23483	▁noon	LATIN
EleutherAI/pythia-70m	23484	chemia	LATIN
EleutherAI/pythia-70m	23485	camp	LATIN
EleutherAI/pythia-70m	23486	INST	LATIN
EleutherAI/pythia-70m	23487	cart	LATIN
EleutherAI/pythia-70m	23488	▁Letter	LATIN
EleutherAI/pythia-70m	23489	▁extern	LATIN
EleutherAI/pythia-70m	23490	▁struggles	LATIN
EleutherAI/pythia-70m	23491	▁nutrients	LATIN
EleutherAI/pythia-70m	23492	keeping	LATIN
EleutherAI/pythia-70m	23493	▁corps	LATIN
EleutherAI/pythia-70m	23494	▁Shanghai	LATIN
EleutherAI/pythia-70m	23495	Place	LATIN
EleutherAI/pythia-70m	23496	▁sciences	LATIN
EleutherAI/pythia-70m	23497	▁broker	LATIN
EleutherAI/pythia-70m	23498	▁Especially	LATIN
EleutherAI/pythia-70m	23499	▁countless	LATIN
EleutherAI/pythia-70m	23500	▁Arist	LATIN
EleutherAI/pythia-70m	23501	▁irres	LATIN
EleutherAI/pythia-70m	23502	ALE	LATIN
EleutherAI/pythia-70m	23503	▁reimb	LATIN
EleutherAI/pythia-70m	23504	▁169	N
EleutherAI/pythia-70m	23505	.\[	P
EleutherAI/pythia-70m	23506	▁caspase	LATIN
EleutherAI/pythia-70m	23507	▁sparse	LATIN
EleutherAI/pythia-70m	23508	apses	LATIN
EleutherAI/pythia-70m	23509	ahan	LATIN
EleutherAI/pythia-70m	23510	affe	LATIN
EleutherAI/pythia-70m	23511	ños	LATIN
EleutherAI/pythia-70m	23512	▁185	N
EleutherAI/pythia-70m	23513	Perm	LATIN
EleutherAI/pythia-70m	23514	▁compensate	LATIN
EleutherAI/pythia-70m	23515	alion	LATIN
EleutherAI/pythia-70m	23516	}.\	P
EleutherAI/pythia-70m	23517	atinum	LATIN
EleutherAI/pythia-70m	23518	▁1947	N
EleutherAI/pythia-70m	23519	▁Lot	LATIN
EleutherAI/pythia-70m	23520	offee	LATIN
EleutherAI/pythia-70m	23521	kers	LATIN
EleutherAI/pythia-70m	23522	ribly	LATIN
EleutherAI/pythia-70m	23523	▁ischemic	LATIN
EleutherAI/pythia-70m	23524	▁ss	LATIN
EleutherAI/pythia-70m	23525	243	N
EleutherAI/pythia-70m	23526	▁Better	LATIN
EleutherAI/pythia-70m	23527	Initial	LATIN
EleutherAI/pythia-70m	23528	▁Dakota	LATIN
EleutherAI/pythia-70m	23529	▁claimant	LATIN
EleutherAI/pythia-70m	23530	▁jed	LATIN
EleutherAI/pythia-70m	23531	▁HERE	LATIN
EleutherAI/pythia-70m	23532	▁penetr	LATIN
EleutherAI/pythia-70m	23533	midt	LATIN
EleutherAI/pythia-70m	23534	▁dividing	LATIN
EleutherAI/pythia-70m	23535	▁gorgeous	LATIN
EleutherAI/pythia-70m	23536	Role	LATIN
EleutherAI/pythia-70m	23537	rar	LATIN
EleutherAI/pythia-70m	23538	isco	LATIN
EleutherAI/pythia-70m	23539	▁biased	LATIN
EleutherAI/pythia-70m	23540	▁235	N
EleutherAI/pythia-70m	23541	▁166	N
EleutherAI/pythia-70m	23542	▁mp	LATIN
EleutherAI/pythia-70m	23543	▁saturated	LATIN
EleutherAI/pythia-70m	23544	RAY	LATIN
EleutherAI/pythia-70m	23545	277	N
EleutherAI/pythia-70m	23546	267	N
EleutherAI/pythia-70m	23547	+$	S
EleutherAI/pythia-70m	23548	uetooth	LATIN
EleutherAI/pythia-70m	23549	▁Dow	LATIN
EleutherAI/pythia-70m	23550	▁crap	LATIN
EleutherAI/pythia-70m	23551	▁pathogenic	LATIN
EleutherAI/pythia-70m	23552	▁enacted	LATIN
EleutherAI/pythia-70m	23553	iduc	LATIN
EleutherAI/pythia-70m	23554	▁evolve	LATIN
EleutherAI/pythia-70m	23555	▁Holmes	LATIN
EleutherAI/pythia-70m	23556	▁WW	LATIN
EleutherAI/pythia-70m	23557	▁Technical	LATIN
EleutherAI/pythia-70m	23558	298	N
EleutherAI/pythia-70m	23559	▁multic	LATIN
EleutherAI/pythia-70m	23560	▁Bankruptcy	LATIN
EleutherAI/pythia-70m	23561	▁alleles	LATIN
EleutherAI/pythia-70m	23562	FIL	LATIN
EleutherAI/pythia-70m	23563	ancellor	LATIN
EleutherAI/pythia-70m	23564	▁PER	LATIN
EleutherAI/pythia-70m	23565	shirt	LATIN
EleutherAI/pythia-70m	23566	▁Grid	LATIN
EleutherAI/pythia-70m	23567	▁polys	LATIN
EleutherAI/pythia-70m	23568	347	N
EleutherAI/pythia-70m	23569	▁founding	LATIN
EleutherAI/pythia-70m	23570	▁indef	LATIN
EleutherAI/pythia-70m	23571	▁aussi	LATIN
EleutherAI/pythia-70m	23572	stituted	LATIN
EleutherAI/pythia-70m	23573	▁frustrated	LATIN
EleutherAI/pythia-70m	23574	▁dorm	LATIN
EleutherAI/pythia-70m	23575	olysis	LATIN
EleutherAI/pythia-70m	23576	808	N
EleutherAI/pythia-70m	23577	▁\_	P
EleutherAI/pythia-70m	23578	ints	LATIN
EleutherAI/pythia-70m	23579	▁infinity	LATIN
EleutherAI/pythia-70m	23580	315	N
EleutherAI/pythia-70m	23581	owing	LATIN
EleutherAI/pythia-70m	23582	othet	LATIN
EleutherAI/pythia-70m	23583	▁Liberty	LATIN
EleutherAI/pythia-70m	23584	▁barn	LATIN
EleutherAI/pythia-70m	23585	▁disposal	LATIN
EleutherAI/pythia-70m	23586	▁neuron	LATIN
EleutherAI/pythia-70m	23587	seven	LATIN
EleutherAI/pythia-70m	23588	▁Male	LATIN
EleutherAI/pythia-70m	23589	organic	LATIN
EleutherAI/pythia-70m	23590	▁protesters	LATIN
EleutherAI/pythia-70m	23591	▁IGF	LATIN
EleutherAI/pythia-70m	23592	▁tast	LATIN
EleutherAI/pythia-70m	23593	dump	LATIN
EleutherAI/pythia-70m	23594	▁immunos	LATIN
EleutherAI/pythia-70m	23595	▁registry	LATIN
EleutherAI/pythia-70m	23596	▁capacitor	LATIN
EleutherAI/pythia-70m	23597	}|\	P
EleutherAI/pythia-70m	23598	▁electronics	LATIN
EleutherAI/pythia-70m	23599	▁vocals	LATIN
EleutherAI/pythia-70m	23600	squ	LATIN
EleutherAI/pythia-70m	23601	▁planar	LATIN
EleutherAI/pythia-70m	23602	▁Hudson	LATIN
EleutherAI/pythia-70m	23603	▁rag	LATIN
EleutherAI/pythia-70m	23604	"=""_"	P
EleutherAI/pythia-70m	23605	obuf	LATIN
EleutherAI/pythia-70m	23606	ocratic	LATIN
EleutherAI/pythia-70m	23607	▁Official	LATIN
EleutherAI/pythia-70m	23608	▁infiltr	LATIN
EleutherAI/pythia-70m	23609	▁purification	LATIN
EleutherAI/pythia-70m	23610	▁Panel	LATIN
EleutherAI/pythia-70m	23611	imi	LATIN
EleutherAI/pythia-70m	23612	lando	LATIN
EleutherAI/pythia-70m	23613	ít	LATIN
EleutherAI/pythia-70m	23614	▁ling	LATIN
EleutherAI/pythia-70m	23615	/+	P
EleutherAI/pythia-70m	23616	rica	LATIN
EleutherAI/pythia-70m	23617	▁organisations	LATIN
EleutherAI/pythia-70m	23618	▁hypoxia	LATIN
EleutherAI/pythia-70m	23619	insula	LATIN
EleutherAI/pythia-70m	23620	▁europ	LATIN
EleutherAI/pythia-70m	23621	▁oz	LATIN
EleutherAI/pythia-70m	23622	elen	LATIN
EleutherAI/pythia-70m	23623	rangian	LATIN
EleutherAI/pythia-70m	23624	dens	LATIN
EleutherAI/pythia-70m	23625	322	N
EleutherAI/pythia-70m	23626	▁Beyond	LATIN
EleutherAI/pythia-70m	23627	▁195	N
EleutherAI/pythia-70m	23628	^*(	P
EleutherAI/pythia-70m	23629	▁typing	LATIN
EleutherAI/pythia-70m	23630	▁ل	Z
EleutherAI/pythia-70m	23631	Everyone	LATIN
EleutherAI/pythia-70m	23632	▁guarantees	LATIN
EleutherAI/pythia-70m	23633	▁courtesy	LATIN
EleutherAI/pythia-70m	23634	▁brake	LATIN
EleutherAI/pythia-70m	23635	▁hunger	LATIN
EleutherAI/pythia-70m	23636	▁cube	LATIN
EleutherAI/pythia-70m	23637	PLIED	LATIN
EleutherAI/pythia-70m	23638	UTE	LATIN
EleutherAI/pythia-70m	23639	▁handsome	LATIN
EleutherAI/pythia-70m	23640	gom	LATIN
EleutherAI/pythia-70m	23641	▁LGBT	LATIN
EleutherAI/pythia-70m	23642	liv	LATIN
EleutherAI/pythia-70m	23643	0011	N
EleutherAI/pythia-70m	23644	Cir	LATIN
EleutherAI/pythia-70m	23645	▁Fish	LATIN
EleutherAI/pythia-70m	23646	▁ga	LATIN
EleutherAI/pythia-70m	23647	▁tutorial	LATIN
EleutherAI/pythia-70m	23648	Comparison	LATIN
EleutherAI/pythia-70m	23649	▁sarc	LATIN
EleutherAI/pythia-70m	23650	▁Matrix	LATIN
EleutherAI/pythia-70m	23651	▁kissed	LATIN
EleutherAI/pythia-70m	23652	▁priorit	LATIN
EleutherAI/pythia-70m	23653	▁exponent	LATIN
EleutherAI/pythia-70m	23654	gc	LATIN
EleutherAI/pythia-70m	23655	gmail	LATIN
EleutherAI/pythia-70m	23656	▁carpet	LATIN
EleutherAI/pythia-70m	23657	▁epoch	LATIN
EleutherAI/pythia-70m	23658	▁sheer	LATIN
