model_name	token_idx	token	token_category
meta-llama/Llama-2-7b-hf	13370	Mid	LATIN
meta-llama/Llama-2-7b-hf	13371	apps	LATIN
meta-llama/Llama-2-7b-hf	13372	Transform	LATIN
meta-llama/Llama-2-7b-hf	13373	Dat	LATIN
meta-llama/Llama-2-7b-hf	13374	impl	LATIN
meta-llama/Llama-2-7b-hf	13375	oux	LATIN
meta-llama/Llama-2-7b-hf	13376	holm	LATIN
meta-llama/Llama-2-7b-hf	13377	Ins	LATIN
meta-llama/Llama-2-7b-hf	13378	Empire	LATIN
meta-llama/Llama-2-7b-hf	13379	руп	CYRILLIC
meta-llama/Llama-2-7b-hf	13380	Apache	LATIN
meta-llama/Llama-2-7b-hf	13381	SION	LATIN
meta-llama/Llama-2-7b-hf	13382	passage	LATIN
meta-llama/Llama-2-7b-hf	13383	################	P
meta-llama/Llama-2-7b-hf	13384	expressed	LATIN
meta-llama/Llama-2-7b-hf	13385	над	CYRILLIC
meta-llama/Llama-2-7b-hf	13386	ol	LATIN
meta-llama/Llama-2-7b-hf	13387	havia	LATIN
meta-llama/Llama-2-7b-hf	13388	более	CYRILLIC
meta-llama/Llama-2-7b-hf	13389	enjoy	LATIN
meta-llama/Llama-2-7b-hf	13390	formance	LATIN
meta-llama/Llama-2-7b-hf	13391	dimensions	LATIN
meta-llama/Llama-2-7b-hf	13392	чер	CYRILLIC
meta-llama/Llama-2-7b-hf	13393	See	LATIN
meta-llama/Llama-2-7b-hf	13394	mouth	LATIN
meta-llama/Llama-2-7b-hf	13395	gau	LATIN
meta-llama/Llama-2-7b-hf	13396	iency	LATIN
meta-llama/Llama-2-7b-hf	13397	Carolina	LATIN
meta-llama/Llama-2-7b-hf	13398	Dist	LATIN
meta-llama/Llama-2-7b-hf	13399	radio	LATIN
meta-llama/Llama-2-7b-hf	13400	limit	LATIN
meta-llama/Llama-2-7b-hf	13401	/?	P
meta-llama/Llama-2-7b-hf	13402	Ball	LATIN
meta-llama/Llama-2-7b-hf	13403	ність	CYRILLIC
meta-llama/Llama-2-7b-hf	13404	Member	LATIN
meta-llama/Llama-2-7b-hf	13405	water	LATIN
meta-llama/Llama-2-7b-hf	13406	murder	LATIN
meta-llama/Llama-2-7b-hf	13407	standing	LATIN
meta-llama/Llama-2-7b-hf	13408	VII	LATIN
meta-llama/Llama-2-7b-hf	13409	Center	LATIN
meta-llama/Llama-2-7b-hf	13410	ppa	LATIN
meta-llama/Llama-2-7b-hf	13411	ureau	LATIN
meta-llama/Llama-2-7b-hf	13412	Leip	LATIN
meta-llama/Llama-2-7b-hf	13413	objet	LATIN
meta-llama/Llama-2-7b-hf	13414	Activity	LATIN
meta-llama/Llama-2-7b-hf	13415	embers	LATIN
meta-llama/Llama-2-7b-hf	13416	vr	LATIN
meta-llama/Llama-2-7b-hf	13417	condu	LATIN
meta-llama/Llama-2-7b-hf	13418	Cells	LATIN
meta-llama/Llama-2-7b-hf	13419	inus	LATIN
meta-llama/Llama-2-7b-hf	13420	',	P
meta-llama/Llama-2-7b-hf	13421	afraid	LATIN
meta-llama/Llama-2-7b-hf	13422	ха	CYRILLIC
meta-llama/Llama-2-7b-hf	13423	Vic	LATIN
meta-llama/Llama-2-7b-hf	13424	testing	LATIN
meta-llama/Llama-2-7b-hf	13425	Tube	LATIN
meta-llama/Llama-2-7b-hf	13426	vast	LATIN
meta-llama/Llama-2-7b-hf	13427	PM	LATIN
meta-llama/Llama-2-7b-hf	13428	nih	LATIN
meta-llama/Llama-2-7b-hf	13429	SSN	LATIN
meta-llama/Llama-2-7b-hf	13430	Chile	LATIN
meta-llama/Llama-2-7b-hf	13431	ylvan	LATIN
meta-llama/Llama-2-7b-hf	13432	Bow	LATIN
meta-llama/Llama-2-7b-hf	13433	religion	LATIN
meta-llama/Llama-2-7b-hf	13434	opher	LATIN
meta-llama/Llama-2-7b-hf	13435	Coll	LATIN
meta-llama/Llama-2-7b-hf	13436	digital	LATIN
meta-llama/Llama-2-7b-hf	13437	zioni	LATIN
meta-llama/Llama-2-7b-hf	13438	Section	LATIN
meta-llama/Llama-2-7b-hf	13439	результа	CYRILLIC
meta-llama/Llama-2-7b-hf	13440	Foot	LATIN
meta-llama/Llama-2-7b-hf	13441	convert	LATIN
meta-llama/Llama-2-7b-hf	13442	receiving	LATIN
meta-llama/Llama-2-7b-hf	13443	Contact	LATIN
meta-llama/Llama-2-7b-hf	13444	hero	LATIN
meta-llama/Llama-2-7b-hf	13445	sam	LATIN
meta-llama/Llama-2-7b-hf	13446	posterior	LATIN
meta-llama/Llama-2-7b-hf	13447	owi	LATIN
meta-llama/Llama-2-7b-hf	13448	Ant	LATIN
meta-llama/Llama-2-7b-hf	13449	flags	LATIN
meta-llama/Llama-2-7b-hf	13450	Zealand	LATIN
meta-llama/Llama-2-7b-hf	13451	bounds	LATIN
meta-llama/Llama-2-7b-hf	13452	whereas	LATIN
meta-llama/Llama-2-7b-hf	13453	infl	LATIN
meta-llama/Llama-2-7b-hf	13454	Play	LATIN
meta-llama/Llama-2-7b-hf	13455	demo	LATIN
meta-llama/Llama-2-7b-hf	13456	gibt	LATIN
meta-llama/Llama-2-7b-hf	13457	hospital	LATIN
meta-llama/Llama-2-7b-hf	13458	volta	LATIN
meta-llama/Llama-2-7b-hf	13459	лё	CYRILLIC
meta-llama/Llama-2-7b-hf	13460	fashion	LATIN
meta-llama/Llama-2-7b-hf	13461	exceed	LATIN
meta-llama/Llama-2-7b-hf	13462	elenium	LATIN
meta-llama/Llama-2-7b-hf	13463	Iter	LATIN
meta-llama/Llama-2-7b-hf	13464	krie	LATIN
meta-llama/Llama-2-7b-hf	13465	integration	LATIN
meta-llama/Llama-2-7b-hf	13466	Otherwise	LATIN
meta-llama/Llama-2-7b-hf	13467	adu	LATIN
meta-llama/Llama-2-7b-hf	13468	She	LATIN
meta-llama/Llama-2-7b-hf	13469	onde	LATIN
meta-llama/Llama-2-7b-hf	13470	uint	LATIN
meta-llama/Llama-2-7b-hf	13471	radius	LATIN
meta-llama/Llama-2-7b-hf	13472	ram	LATIN
meta-llama/Llama-2-7b-hf	13473	álbum	LATIN
meta-llama/Llama-2-7b-hf	13474	тур	CYRILLIC
meta-llama/Llama-2-7b-hf	13475	dy	LATIN
meta-llama/Llama-2-7b-hf	13476	Ott	LATIN
meta-llama/Llama-2-7b-hf	13477	пери	CYRILLIC
meta-llama/Llama-2-7b-hf	13478	rev	LATIN
meta-llama/Llama-2-7b-hf	13479	rior	LATIN
meta-llama/Llama-2-7b-hf	13480	íd	LATIN
meta-llama/Llama-2-7b-hf	13481	irat	LATIN
meta-llama/Llama-2-7b-hf	13482	вклю	CYRILLIC
meta-llama/Llama-2-7b-hf	13483	importante	LATIN
meta-llama/Llama-2-7b-hf	13484	Duke	LATIN
meta-llama/Llama-2-7b-hf	13485	causa	LATIN
meta-llama/Llama-2-7b-hf	13486	Mathemat	LATIN
meta-llama/Llama-2-7b-hf	13487	diplom	LATIN
meta-llama/Llama-2-7b-hf	13488	Nicol	LATIN
meta-llama/Llama-2-7b-hf	13489	exclus	LATIN
meta-llama/Llama-2-7b-hf	13490	debugging	LATIN
meta-llama/Llama-2-7b-hf	13491	Gh	LATIN
meta-llama/Llama-2-7b-hf	13492	original	LATIN
meta-llama/Llama-2-7b-hf	13493	lyn	LATIN
meta-llama/Llama-2-7b-hf	13494	Pla	LATIN
meta-llama/Llama-2-7b-hf	13495	suite	LATIN
meta-llama/Llama-2-7b-hf	13496	chat	LATIN
meta-llama/Llama-2-7b-hf	13497	estud	LATIN
meta-llama/Llama-2-7b-hf	13498	uelle	LATIN
meta-llama/Llama-2-7b-hf	13499	pert	LATIN
meta-llama/Llama-2-7b-hf	13500	importance	LATIN
meta-llama/Llama-2-7b-hf	13501	approaches	LATIN
meta-llama/Llama-2-7b-hf	13502	dla	LATIN
meta-llama/Llama-2-7b-hf	13503	проф	CYRILLIC
meta-llama/Llama-2-7b-hf	13504	Pres	LATIN
meta-llama/Llama-2-7b-hf	13505	<\	S
meta-llama/Llama-2-7b-hf	13506	prefix	LATIN
meta-llama/Llama-2-7b-hf	13507	SSION	LATIN
meta-llama/Llama-2-7b-hf	13508	роди	CYRILLIC
meta-llama/Llama-2-7b-hf	13509	country	LATIN
meta-llama/Llama-2-7b-hf	13510	itzer	LATIN
meta-llama/Llama-2-7b-hf	13511	кор	CYRILLIC
meta-llama/Llama-2-7b-hf	13512	singular	LATIN
meta-llama/Llama-2-7b-hf	13513	gov	LATIN
meta-llama/Llama-2-7b-hf	13514	рин	CYRILLIC
meta-llama/Llama-2-7b-hf	13515	FA	LATIN
meta-llama/Llama-2-7b-hf	13516	matrices	LATIN
meta-llama/Llama-2-7b-hf	13517	olare	LATIN
meta-llama/Llama-2-7b-hf	13518	nika	LATIN
meta-llama/Llama-2-7b-hf	13519	power	LATIN
meta-llama/Llama-2-7b-hf	13520	lla	LATIN
meta-llama/Llama-2-7b-hf	13521	desire	LATIN
meta-llama/Llama-2-7b-hf	13522	familia	LATIN
meta-llama/Llama-2-7b-hf	13523	дор	CYRILLIC
meta-llama/Llama-2-7b-hf	13524	fan	LATIN
meta-llama/Llama-2-7b-hf	13525	generated	LATIN
meta-llama/Llama-2-7b-hf	13526	Cos	LATIN
meta-llama/Llama-2-7b-hf	13527	że	LATIN
meta-llama/Llama-2-7b-hf	13528	Diese	LATIN
meta-llama/Llama-2-7b-hf	13529	mov	LATIN
meta-llama/Llama-2-7b-hf	13530	denote	LATIN
meta-llama/Llama-2-7b-hf	13531	")]	P
meta-llama/Llama-2-7b-hf	13532	ouvern	LATIN
meta-llama/Llama-2-7b-hf	13533	aman	LATIN
meta-llama/Llama-2-7b-hf	13534	inser	LATIN
meta-llama/Llama-2-7b-hf	13535	ijk	LATIN
meta-llama/Llama-2-7b-hf	13536	otta	LATIN
meta-llama/Llama-2-7b-hf	13537	eral	LATIN
meta-llama/Llama-2-7b-hf	13538	дель	CYRILLIC
meta-llama/Llama-2-7b-hf	13539	()->	P
meta-llama/Llama-2-7b-hf	13540	poder	LATIN
meta-llama/Llama-2-7b-hf	13541	iges	LATIN
meta-llama/Llama-2-7b-hf	13542	Online	LATIN
meta-llama/Llama-2-7b-hf	13543	weird	LATIN
meta-llama/Llama-2-7b-hf	13544	iac	LATIN
meta-llama/Llama-2-7b-hf	13545	quelques	LATIN
meta-llama/Llama-2-7b-hf	13546	èrent	LATIN
meta-llama/Llama-2-7b-hf	13547	tel	LATIN
meta-llama/Llama-2-7b-hf	13548	Latin	LATIN
meta-llama/Llama-2-7b-hf	13549	verter	LATIN
meta-llama/Llama-2-7b-hf	13550	ляр	CYRILLIC
meta-llama/Llama-2-7b-hf	13551	рои	CYRILLIC
meta-llama/Llama-2-7b-hf	13552	pdf	LATIN
meta-llama/Llama-2-7b-hf	13553	keyword	LATIN
meta-llama/Llama-2-7b-hf	13554	Handle	LATIN
meta-llama/Llama-2-7b-hf	13555	After	LATIN
meta-llama/Llama-2-7b-hf	13556	rece	LATIN
meta-llama/Llama-2-7b-hf	13557	identical	LATIN
meta-llama/Llama-2-7b-hf	13558	stylesheet	LATIN
meta-llama/Llama-2-7b-hf	13559	станови	CYRILLIC
meta-llama/Llama-2-7b-hf	13560	ka	LATIN
meta-llama/Llama-2-7b-hf	13561	cement	LATIN
meta-llama/Llama-2-7b-hf	13562	тет	CYRILLIC
meta-llama/Llama-2-7b-hf	13563	chat	LATIN
meta-llama/Llama-2-7b-hf	13564	Mun	LATIN
meta-llama/Llama-2-7b-hf	13565	ała	LATIN
meta-llama/Llama-2-7b-hf	13566	ANT	LATIN
meta-llama/Llama-2-7b-hf	13567	ológ	LATIN
meta-llama/Llama-2-7b-hf	13568	fant	LATIN
meta-llama/Llama-2-7b-hf	13569	forest	LATIN
meta-llama/Llama-2-7b-hf	13570	вико	CYRILLIC
meta-llama/Llama-2-7b-hf	13571	cuss	LATIN
meta-llama/Llama-2-7b-hf	13572	sehr	LATIN
meta-llama/Llama-2-7b-hf	13573	pag	LATIN
meta-llama/Llama-2-7b-hf	13574	otic	LATIN
meta-llama/Llama-2-7b-hf	13575	áll	LATIN
meta-llama/Llama-2-7b-hf	13576	мати	CYRILLIC
meta-llama/Llama-2-7b-hf	13577	'"	P
meta-llama/Llama-2-7b-hf	13578	"+"""	S
meta-llama/Llama-2-7b-hf	13579	Animation	LATIN
meta-llama/Llama-2-7b-hf	13580	ходит	CYRILLIC
meta-llama/Llama-2-7b-hf	13581	azu	LATIN
meta-llama/Llama-2-7b-hf	13582	plays	LATIN
meta-llama/Llama-2-7b-hf	13583	izioni	LATIN
meta-llama/Llama-2-7b-hf	13584	миче	CYRILLIC
meta-llama/Llama-2-7b-hf	13585	bomb	LATIN
meta-llama/Llama-2-7b-hf	13586	merely	LATIN
meta-llama/Llama-2-7b-hf	13587	holding	LATIN
meta-llama/Llama-2-7b-hf	13588	wenn	LATIN
meta-llama/Llama-2-7b-hf	13589	medic	LATIN
meta-llama/Llama-2-7b-hf	13590	speaking	LATIN
meta-llama/Llama-2-7b-hf	13591	ongodb	LATIN
meta-llama/Llama-2-7b-hf	13592	Campe	LATIN
meta-llama/Llama-2-7b-hf	13593	inity	LATIN
meta-llama/Llama-2-7b-hf	13594	янва	CYRILLIC
meta-llama/Llama-2-7b-hf	13595	()`.	P
meta-llama/Llama-2-7b-hf	13596	luss	LATIN
meta-llama/Llama-2-7b-hf	13597	Histoire	LATIN
meta-llama/Llama-2-7b-hf	13598	operating	LATIN
meta-llama/Llama-2-7b-hf	13599	Channel	LATIN
meta-llama/Llama-2-7b-hf	13600	accuracy	LATIN
meta-llama/Llama-2-7b-hf	13601	bos	LATIN
meta-llama/Llama-2-7b-hf	13602	evident	LATIN
meta-llama/Llama-2-7b-hf	13603	цию	CYRILLIC
meta-llama/Llama-2-7b-hf	13604	events	LATIN
meta-llama/Llama-2-7b-hf	13605	textrm	LATIN
meta-llama/Llama-2-7b-hf	13606	oreign	LATIN
meta-llama/Llama-2-7b-hf	13607	ii	LATIN
meta-llama/Llama-2-7b-hf	13608	hren	LATIN
meta-llama/Llama-2-7b-hf	13609	lower	LATIN
meta-llama/Llama-2-7b-hf	13610	том	CYRILLIC
meta-llama/Llama-2-7b-hf	13611	About	LATIN
meta-llama/Llama-2-7b-hf	13612	aj	LATIN
meta-llama/Llama-2-7b-hf	13613	eri	LATIN
meta-llama/Llama-2-7b-hf	13614	ступи	CYRILLIC
meta-llama/Llama-2-7b-hf	13615	digit	LATIN
meta-llama/Llama-2-7b-hf	13616	Spain	LATIN
meta-llama/Llama-2-7b-hf	13617	Daten	LATIN
meta-llama/Llama-2-7b-hf	13618	forme	LATIN
meta-llama/Llama-2-7b-hf	13619	шта	CYRILLIC
meta-llama/Llama-2-7b-hf	13620	Bach	LATIN
meta-llama/Llama-2-7b-hf	13621	nonumber	LATIN
meta-llama/Llama-2-7b-hf	13622	recommended	LATIN
meta-llama/Llama-2-7b-hf	13623	reads	LATIN
meta-llama/Llama-2-7b-hf	13624	histoire	LATIN
meta-llama/Llama-2-7b-hf	13625	sang	LATIN
meta-llama/Llama-2-7b-hf	13626	??	P
meta-llama/Llama-2-7b-hf	13627	стал	CYRILLIC
meta-llama/Llama-2-7b-hf	13628	score	LATIN
meta-llama/Llama-2-7b-hf	13629	fas	LATIN
meta-llama/Llama-2-7b-hf	13630	cub	LATIN
meta-llama/Llama-2-7b-hf	13631	grew	LATIN
meta-llama/Llama-2-7b-hf	13632	centro	LATIN
meta-llama/Llama-2-7b-hf	13633	bekannt	LATIN
meta-llama/Llama-2-7b-hf	13634	Events	LATIN
meta-llama/Llama-2-7b-hf	13635	BER	LATIN
meta-llama/Llama-2-7b-hf	13636	hew	LATIN
meta-llama/Llama-2-7b-hf	13637	сса	CYRILLIC
meta-llama/Llama-2-7b-hf	13638	majority	LATIN
meta-llama/Llama-2-7b-hf	13639	ître	LATIN
meta-llama/Llama-2-7b-hf	13640	enci	LATIN
meta-llama/Llama-2-7b-hf	13641	Query	LATIN
meta-llama/Llama-2-7b-hf	13642	które	LATIN
meta-llama/Llama-2-7b-hf	13643	ić	LATIN
meta-llama/Llama-2-7b-hf	13644	complexity	LATIN
meta-llama/Llama-2-7b-hf	13645	François	LATIN
meta-llama/Llama-2-7b-hf	13646	constraint	LATIN
meta-llama/Llama-2-7b-hf	13647	урна	CYRILLIC
meta-llama/Llama-2-7b-hf	13648	══	S
meta-llama/Llama-2-7b-hf	13649	iterate	LATIN
meta-llama/Llama-2-7b-hf	13650	lett	LATIN
meta-llama/Llama-2-7b-hf	13651	peror	LATIN
meta-llama/Llama-2-7b-hf	13652	Nederland	LATIN
meta-llama/Llama-2-7b-hf	13653	share	LATIN
meta-llama/Llama-2-7b-hf	13654	inclu	LATIN
meta-llama/Llama-2-7b-hf	13655	änger	LATIN
meta-llama/Llama-2-7b-hf	13656	Nic	LATIN
meta-llama/Llama-2-7b-hf	13657	чо	CYRILLIC
meta-llama/Llama-2-7b-hf	13658	Full	LATIN
meta-llama/Llama-2-7b-hf	13659	rapport	LATIN
meta-llama/Llama-2-7b-hf	13660	eclipse	LATIN
meta-llama/Llama-2-7b-hf	13661	industry	LATIN
meta-llama/Llama-2-7b-hf	13662	headers	LATIN
meta-llama/Llama-2-7b-hf	13663	Ри	CYRILLIC
meta-llama/Llama-2-7b-hf	13664	chsel	LATIN
meta-llama/Llama-2-7b-hf	13665	polic	LATIN
meta-llama/Llama-2-7b-hf	13666	schied	LATIN
meta-llama/Llama-2-7b-hf	13667	%,	P
meta-llama/Llama-2-7b-hf	13668	OD	LATIN
meta-llama/Llama-2-7b-hf	13669	Jak	LATIN
meta-llama/Llama-2-7b-hf	13670	({\	P
meta-llama/Llama-2-7b-hf	13671	aligned	LATIN
meta-llama/Llama-2-7b-hf	13672	frequently	LATIN
meta-llama/Llama-2-7b-hf	13673	suoi	LATIN
meta-llama/Llama-2-7b-hf	13674	essentially	LATIN
meta-llama/Llama-2-7b-hf	13675	Ric	LATIN
meta-llama/Llama-2-7b-hf	13676	reports	LATIN
meta-llama/Llama-2-7b-hf	13677	decimal	LATIN
meta-llama/Llama-2-7b-hf	13678	rar	LATIN
meta-llama/Llama-2-7b-hf	13679	Foo	LATIN
meta-llama/Llama-2-7b-hf	13680	Ka	LATIN
meta-llama/Llama-2-7b-hf	13681	DC	LATIN
meta-llama/Llama-2-7b-hf	13682	simpler	LATIN
meta-llama/Llama-2-7b-hf	13683	Pane	LATIN
meta-llama/Llama-2-7b-hf	13684	?}	P
meta-llama/Llama-2-7b-hf	13685	Sort	LATIN
meta-llama/Llama-2-7b-hf	13686	posit	LATIN
meta-llama/Llama-2-7b-hf	13687	cdn	LATIN
meta-llama/Llama-2-7b-hf	13688	ktur	LATIN
meta-llama/Llama-2-7b-hf	13689	awk	LATIN
meta-llama/Llama-2-7b-hf	13690	зер	CYRILLIC
meta-llama/Llama-2-7b-hf	13691	PF	LATIN
meta-llama/Llama-2-7b-hf	13692	uur	LATIN
meta-llama/Llama-2-7b-hf	13693	Ross	LATIN
meta-llama/Llama-2-7b-hf	13694	mant	LATIN
meta-llama/Llama-2-7b-hf	13695	Na	LATIN
meta-llama/Llama-2-7b-hf	13696	Cons	LATIN
meta-llama/Llama-2-7b-hf	13697	))))	P
meta-llama/Llama-2-7b-hf	13698	techniques	LATIN
meta-llama/Llama-2-7b-hf	13699	impl	LATIN
meta-llama/Llama-2-7b-hf	13700	dropped	LATIN
meta-llama/Llama-2-7b-hf	13701	Lista	LATIN
meta-llama/Llama-2-7b-hf	13702	Basically	LATIN
meta-llama/Llama-2-7b-hf	13703	ental	LATIN
meta-llama/Llama-2-7b-hf	13704	celui	LATIN
meta-llama/Llama-2-7b-hf	13705	strategy	LATIN
meta-llama/Llama-2-7b-hf	13706	Wales	LATIN
meta-llama/Llama-2-7b-hf	13707		LATIN
meta-llama/Llama-2-7b-hf	13708	gmin	LATIN
meta-llama/Llama-2-7b-hf	13709	größ	LATIN
meta-llama/Llama-2-7b-hf	13710	eerste	LATIN
meta-llama/Llama-2-7b-hf	13711	Tim	LATIN
meta-llama/Llama-2-7b-hf	13712	nten	LATIN
meta-llama/Llama-2-7b-hf	13713	resp	LATIN
meta-llama/Llama-2-7b-hf	13714	stable	LATIN
meta-llama/Llama-2-7b-hf	13715	nov	LATIN
meta-llama/Llama-2-7b-hf	13716	rob	LATIN
meta-llama/Llama-2-7b-hf	13717	ној	CYRILLIC
meta-llama/Llama-2-7b-hf	13718	marriage	LATIN
meta-llama/Llama-2-7b-hf	13719	getString	LATIN
meta-llama/Llama-2-7b-hf	13720	Author	LATIN
meta-llama/Llama-2-7b-hf	13721	Graf	LATIN
meta-llama/Llama-2-7b-hf	13722	diagram	LATIN
meta-llama/Llama-2-7b-hf	13723	gia	LATIN
meta-llama/Llama-2-7b-hf	13724	Network	LATIN
meta-llama/Llama-2-7b-hf	13725	composed	LATIN
meta-llama/Llama-2-7b-hf	13726	missed	LATIN
meta-llama/Llama-2-7b-hf	13727	Meg	LATIN
meta-llama/Llama-2-7b-hf	13728	право	CYRILLIC
meta-llama/Llama-2-7b-hf	13729	homonymes	LATIN
meta-llama/Llama-2-7b-hf	13730	Books	LATIN
meta-llama/Llama-2-7b-hf	13731	encou	LATIN
meta-llama/Llama-2-7b-hf	13732	porte	LATIN
meta-llama/Llama-2-7b-hf	13733	rotation	LATIN
meta-llama/Llama-2-7b-hf	13734	fir	LATIN
meta-llama/Llama-2-7b-hf	13735	тельно	CYRILLIC
meta-llama/Llama-2-7b-hf	13736	gun	LATIN
meta-llama/Llama-2-7b-hf	13737	Aff	LATIN
meta-llama/Llama-2-7b-hf	13738	нок	CYRILLIC
meta-llama/Llama-2-7b-hf	13739	Fußball	LATIN
meta-llama/Llama-2-7b-hf	13740	Story	LATIN
meta-llama/Llama-2-7b-hf	13741	Chap	LATIN
meta-llama/Llama-2-7b-hf	13742	).	P
meta-llama/Llama-2-7b-hf	13743	Seit	LATIN
meta-llama/Llama-2-7b-hf	13744	мон	CYRILLIC
meta-llama/Llama-2-7b-hf	13745	télé	LATIN
meta-llama/Llama-2-7b-hf	13746	copied	LATIN
meta-llama/Llama-2-7b-hf	13747	consistent	LATIN
meta-llama/Llama-2-7b-hf	13748	drink	LATIN
meta-llama/Llama-2-7b-hf	13749	Cham	LATIN
meta-llama/Llama-2-7b-hf	13750	matters	LATIN
meta-llama/Llama-2-7b-hf	13751	rendered	LATIN
meta-llama/Llama-2-7b-hf	13752	hypoth	LATIN
meta-llama/Llama-2-7b-hf	13753	œuv	LATIN
meta-llama/Llama-2-7b-hf	13754	meer	LATIN
meta-llama/Llama-2-7b-hf	13755	parsing	LATIN
meta-llama/Llama-2-7b-hf	13756	PRO	LATIN
meta-llama/Llama-2-7b-hf	13757	series	LATIN
meta-llama/Llama-2-7b-hf	13758	zá	LATIN
meta-llama/Llama-2-7b-hf	13759	straße	LATIN
meta-llama/Llama-2-7b-hf	13760	Boot	LATIN
meta-llama/Llama-2-7b-hf	13761	repo	LATIN
meta-llama/Llama-2-7b-hf	13762	wor	LATIN
meta-llama/Llama-2-7b-hf	13763	Stream	LATIN
meta-llama/Llama-2-7b-hf	13764	AN	LATIN
meta-llama/Llama-2-7b-hf	13765	пів	CYRILLIC
meta-llama/Llama-2-7b-hf	13766	SM	LATIN
meta-llama/Llama-2-7b-hf	13767	Arn	LATIN
meta-llama/Llama-2-7b-hf	13768	Ž	LATIN
meta-llama/Llama-2-7b-hf	13769	[];	P
meta-llama/Llama-2-7b-hf	13770	Resources	LATIN
meta-llama/Llama-2-7b-hf	13771	elabor	LATIN
meta-llama/Llama-2-7b-hf	13772	Eth	LATIN
meta-llama/Llama-2-7b-hf	13773	liste	LATIN
meta-llama/Llama-2-7b-hf	13774	relatively	LATIN
meta-llama/Llama-2-7b-hf	13775	chant	LATIN
meta-llama/Llama-2-7b-hf	13776	"="""""	P
meta-llama/Llama-2-7b-hf	13777	lift	LATIN
meta-llama/Llama-2-7b-hf	13778	CN	LATIN
meta-llama/Llama-2-7b-hf	13779	Services	LATIN
meta-llama/Llama-2-7b-hf	13780	MENT	LATIN
meta-llama/Llama-2-7b-hf	13781	игра	CYRILLIC
meta-llama/Llama-2-7b-hf	13782	бре	CYRILLIC
meta-llama/Llama-2-7b-hf	13783	Jord	LATIN
meta-llama/Llama-2-7b-hf	13784	tec	LATIN
meta-llama/Llama-2-7b-hf	13785	шка	CYRILLIC
meta-llama/Llama-2-7b-hf	13786	Sup	LATIN
meta-llama/Llama-2-7b-hf	13787	influen	LATIN
meta-llama/Llama-2-7b-hf	13788	onds	LATIN
meta-llama/Llama-2-7b-hf	13789	handler	LATIN
meta-llama/Llama-2-7b-hf	13790	banda	LATIN
meta-llama/Llama-2-7b-hf	13791	vertices	LATIN
meta-llama/Llama-2-7b-hf	13792	zap	LATIN
meta-llama/Llama-2-7b-hf	13793	cord	LATIN
meta-llama/Llama-2-7b-hf	13794	alter	LATIN
meta-llama/Llama-2-7b-hf	13795	zenia	LATIN
meta-llama/Llama-2-7b-hf	13796	âteau	LATIN
meta-llama/Llama-2-7b-hf	13797	knowing	LATIN
meta-llama/Llama-2-7b-hf	13798	Argentina	LATIN
meta-llama/Llama-2-7b-hf	13799	Area	LATIN
meta-llama/Llama-2-7b-hf	13800	ане	CYRILLIC
meta-llama/Llama-2-7b-hf	13801	fc	LATIN
meta-llama/Llama-2-7b-hf	13802	"=""/"	P
meta-llama/Llama-2-7b-hf	13803	Mik	LATIN
meta-llama/Llama-2-7b-hf	13804	ată	LATIN
meta-llama/Llama-2-7b-hf	13805	ieux	LATIN
meta-llama/Llama-2-7b-hf	13806	deutschen	LATIN
meta-llama/Llama-2-7b-hf	13807	traditional	LATIN
meta-llama/Llama-2-7b-hf	13808	decode	LATIN
meta-llama/Llama-2-7b-hf	13809	vex	LATIN
meta-llama/Llama-2-7b-hf	13810	sizeof	LATIN
meta-llama/Llama-2-7b-hf	13811	Fun	LATIN
meta-llama/Llama-2-7b-hf	13812	parser	LATIN
meta-llama/Llama-2-7b-hf	13813	Florida	LATIN
meta-llama/Llama-2-7b-hf	13814	buildings	LATIN
meta-llama/Llama-2-7b-hf	13815	Manuel	LATIN
meta-llama/Llama-2-7b-hf	13816	rile	LATIN
meta-llama/Llama-2-7b-hf	13817	logged	LATIN
meta-llama/Llama-2-7b-hf	13818	strongly	LATIN
meta-llama/Llama-2-7b-hf	13819	revol	LATIN
meta-llama/Llama-2-7b-hf	13820	нее	CYRILLIC
meta-llama/Llama-2-7b-hf	13821	xico	LATIN
meta-llama/Llama-2-7b-hf	13822	Fair	LATIN
meta-llama/Llama-2-7b-hf	13823	cart	LATIN
meta-llama/Llama-2-7b-hf	13824	Wort	LATIN
meta-llama/Llama-2-7b-hf	13825	Jesus	LATIN
meta-llama/Llama-2-7b-hf	13826	emes	LATIN
meta-llama/Llama-2-7b-hf	13827	schrift	LATIN
meta-llama/Llama-2-7b-hf	13828	InputStream	LATIN
meta-llama/Llama-2-7b-hf	13829	wad	LATIN
meta-llama/Llama-2-7b-hf	13830	grandes	LATIN
meta-llama/Llama-2-7b-hf	13831	número	LATIN
meta-llama/Llama-2-7b-hf	13832	Otto	LATIN
meta-llama/Llama-2-7b-hf	13833	ientes	LATIN
meta-llama/Llama-2-7b-hf	13834	famous	LATIN
meta-llama/Llama-2-7b-hf	13835	ologne	LATIN
meta-llama/Llama-2-7b-hf	13836	Je	LATIN
meta-llama/Llama-2-7b-hf	13837	ниш	CYRILLIC
meta-llama/Llama-2-7b-hf	13838	Guerra	LATIN
meta-llama/Llama-2-7b-hf	13839	bara	LATIN
meta-llama/Llama-2-7b-hf	13840	cad	LATIN
meta-llama/Llama-2-7b-hf	13841	elve	LATIN
